terminal_level,known_density,fitted_density
8.364859959254605201e+03,2.224051007530693016e-05,1.812923462135479342e-05
8.365437128971982020e+03,2.221368625952661123e-05,1.812923462135479342e-05
8.366014298689360658e+03,2.218689136210182938e-05,1.812923462135479342e-05
8.366591468406739295e+03,2.216012535727511227e-05,1.812923462135479342e-05
8.367168638124116114e+03,2.213338821930326179e-05,1.812923462135479342e-05
8.367745807841496571e+03,2.210667992245724897e-05,1.812923462135479342e-05
8.368322977558873390e+03,2.208000044102308477e-05,1.812923462135479342e-05
8.368900147276252028e+03,2.205334974930060711e-05,1.812923462135479342e-05
8.369477316993630666e+03,2.202672782160439228e-05,1.812923462135479342e-05
8.370054486711007485e+03,2.200013463226346019e-05,1.812923462135479342e-05
8.370631656428386123e+03,2.197357015562102024e-05,1.812923462135479342e-05
8.371208826145764760e+03,2.194703436603514217e-05,1.812923462135479342e-05
8.371785995863141579e+03,2.192052723787818347e-05,1.812923462135479342e-05
8.372363165580522036e+03,2.189404874553667419e-05,1.812923462135479342e-05
8.372940335297898855e+03,2.186759886341224190e-05,1.812923462135479342e-05
8.373517505015277493e+03,2.184117756592039196e-05,1.812923462135479342e-05
8.374094674732656131e+03,2.181478482749150022e-05,1.812923462135479342e-05
8.374671844450032950e+03,2.178842062257028790e-05,1.812923462135479342e-05
8.375249014167411588e+03,2.176208492561592660e-05,1.812923462135479342e-05
8.375826183884790225e+03,2.173577771110215688e-05,1.812923462135479342e-05
8.376403353602167044e+03,2.170949895351735265e-05,1.812923462135479342e-05
8.376980523319545682e+03,2.168324862736414167e-05,1.812923462135479342e-05
8.377557693036924320e+03,2.165702670715987993e-05,1.812923462135479342e-05
8.378134862754301139e+03,2.163083316743642461e-05,1.812923462135479342e-05
8.378712032471681596e+03,2.160466798273988679e-05,1.812923462135479342e-05
8.379289202189058415e+03,2.157853112763152245e-05,1.812923462135479342e-05
8.379866371906437053e+03,2.155242257668650606e-05,1.812923462135479342e-05
8.380443541623815690e+03,2.152634230449484192e-05,1.812923462135479342e-05
8.381020711341192509e+03,2.150029028566122528e-05,1.812923462135479342e-05
8.381597881058571147e+03,2.147426649480456797e-05,1.812923462135479342e-05
8.382175050775949785e+03,2.144827090655861509e-05,1.812923462135479342e-05
8.382752220493326604e+03,2.142230349557165697e-05,1.812923462135479342e-05
8.383329390210707061e+03,2.139636423650624121e-05,1.812923462135479342e-05
8.383906559928083880e+03,2.137045310404013149e-05,1.812923462135479342e-05
8.384483729645462518e+03,2.134457007286508451e-05,1.812923462135479342e-05
8.385060899362841155e+03,2.131871511768763258e-05,1.812923462135479342e-05
8.385638069080217974e+03,2.129288821322916837e-05,1.812923462135479342e-05
8.386215238797596612e+03,2.126708933422526387e-05,1.812923462135479342e-05
8.386792408514975250e+03,2.124131845542634128e-05,1.812923462135479342e-05
8.387369578232352069e+03,2.121557555159750354e-05,1.812923462135479342e-05
8.387946747949732526e+03,2.118986059751811426e-05,1.812923462135479342e-05
8.388523917667109345e+03,2.116417356798271586e-05,1.812923462135479342e-05
8.389101087384486164e+03,2.113851443780004368e-05,1.812923462135479342e-05
8.389678257101866620e+03,2.111288318179350024e-05,1.812923462135479342e-05
8.390255426819243439e+03,2.108727977480140604e-05,1.812923462135479342e-05
8.390832596536622077e+03,2.106170419167633203e-05,1.812923462135479342e-05
8.391409766254000715e+03,2.103615640728589587e-05,1.812923462135479342e-05
8.391986935971377534e+03,2.101063639651217578e-05,1.812923462135479342e-05
8.392564105688756172e+03,2.098514413425179860e-05,1.812923462135479342e-05
8.393141275406134810e+03,2.095967959541617697e-05,1.812923462135479342e-05
8.393718445123511628e+03,2.093424275493154324e-05,1.812923462135479342e-05
8.394295614840892085e+03,2.090883358773842766e-05,1.812923462135479342e-05
8.394872784558268904e+03,2.088345206879248849e-05,1.812923462135479342e-05
8.395449954275647542e+03,2.085809817306364126e-05,1.812923462135479342e-05
8.396027123993026180e+03,2.083277187553678382e-05,1.812923462135479342e-05
8.396604293710402999e+03,2.080747315121147443e-05,1.812923462135479342e-05
8.397181463427781637e+03,2.078220197510172179e-05,1.812923462135479342e-05
8.397758633145160275e+03,2.075695832223648977e-05,1.812923462135479342e-05
8.398335802862537093e+03,2.073174216765945351e-05,1.812923462135479342e-05
8.398912972579917550e+03,2.070655348642876567e-05,1.812923462135479342e-05
8.399490142297294369e+03,2.068139225361764589e-05,1.812923462135479342e-05
8.400067312014673007e+03,2.065625844431359483e-05,1.812923462135479342e-05
8.400644481732051645e+03,2.063115203361925805e-05,1.812923462135479342e-05
8.401221651449428464e+03,2.060607299665182979e-05,1.812923462135479342e-05
8.401798821166807102e+03,2.058102130854310712e-05,1.812923462135479342e-05
8.402375990884185740e+03,2.055599694443985249e-05,1.812923462135479342e-05
8.402953160601562558e+03,2.053099987950347862e-05,1.812923462135479342e-05
8.403530330318941196e+03,2.050603008890997738e-05,1.812923462135479342e-05
8.404107500036319834e+03,2.048108754785042120e-05,1.812923462135479342e-05
8.404684669753696653e+03,2.045617223153047861e-05,1.812923462135479342e-05
8.405261839471077110e+03,2.043128411517033962e-05,1.812923462135479342e-05
8.405839009188453929e+03,2.040642317400548494e-05,1.812923462135479342e-05
8.406416178905832567e+03,2.038158938328568298e-05,1.812923462135479342e-05
8.406993348623211205e+03,2.035678271827568112e-05,1.812923462135479342e-05
8.407570518340588023e+03,2.033200315425502268e-05,1.812923462135479342e-05
8.408147688057966661e+03,2.030725066651782674e-05,1.812923462135479342e-05
8.408724857775345299e+03,2.028252523037331329e-05,1.812923462135479342e-05
8.409302027492722118e+03,2.025782682114530176e-05,1.812923462135479342e-05
8.409879197210102575e+03,2.023315541417224832e-05,1.812923462135479342e-05
8.410456366927479394e+03,2.020851098480789978e-05,1.812923462135479342e-05
8.411033536644858032e+03,2.018389350842026022e-05,1.812923462135479342e-05
8.411610706362236670e+03,2.015930296039242781e-05,1.812923462135479342e-05
8.412187876079613488e+03,2.013473931612228996e-05,1.812923462135479342e-05
8.412765045796992126e+03,2.011020255102236062e-05,1.812923462135479342e-05
8.413342215514370764e+03,2.008569264052026480e-05,1.812923462135479342e-05
8.413919385231747583e+03,2.006120956005828120e-05,1.812923462135479342e-05
8.414496554949126221e+03,2.003675328509341334e-05,1.812923462135479342e-05
8.415073724666504859e+03,2.001232379109764027e-05,1.812923462135479342e-05
8.415650894383881678e+03,1.998792105355791658e-05,1.812923462135479342e-05
8.416228064101262134e+03,1.996354504797546092e-05,1.812923462135479342e-05
8.416805233818638953e+03,1.993919574986713491e-05,1.812923462135479342e-05
8.417382403536017591e+03,1.991487313476396259e-05,1.812923462135479342e-05
8.417959573253396229e+03,1.989057717821209937e-05,1.812923462135479342e-05
8.418536742970773048e+03,1.986630785577268301e-05,1.812923462135479342e-05
8.419113912688151686e+03,1.984206514302137617e-05,1.812923462135479342e-05
8.419691082405530324e+03,1.981784901554895257e-05,1.812923462135479342e-05
8.420268252122907143e+03,1.979365944896097854e-05,1.812923462135479342e-05
8.420845421840287599e+03,1.976949641887766390e-05,1.812923462135479342e-05
8.421422591557664418e+03,1.974535990093462091e-05,1.812923462135479342e-05
8.421999761275043056e+03,1.972124987078174282e-05,1.812923462135479342e-05
8.422576930992421694e+03,1.969716630408410509e-05,1.812923462135479342e-05
8.423154100709798513e+03,1.967310917652174856e-05,1.812923462135479342e-05
8.423731270427177151e+03,1.964907846378927966e-05,1.812923462135479342e-05
8.424308440144555789e+03,1.962507414159638875e-05,1.812923462135479342e-05
8.424885609861932608e+03,1.960109618566775532e-05,1.812923462135479342e-05
8.425462779579311245e+03,1.957714457174259393e-05,1.812923462135479342e-05
8.426039949296689883e+03,1.955321927557540979e-05,1.812923462135479342e-05
8.426617119014066702e+03,1.952932027293546340e-05,1.812923462135479342e-05
8.427194288731447159e+03,1.950544753960662151e-05,1.812923462135479342e-05
8.427771458448823978e+03,1.948160105138827531e-05,1.812923462135479342e-05
8.428348628166202616e+03,1.945778078409412403e-05,1.812923462135479342e-05
8.428925797883581254e+03,1.943398671355308982e-05,1.812923462135479342e-05
8.429502967600958073e+03,1.941021881560896529e-05,1.812923462135479342e-05
8.430080137318336710e+03,1.938647706612032891e-05,1.812923462135479342e-05
8.430657307035715348e+03,1.936276144096079564e-05,1.812923462135479342e-05
8.431234476753092167e+03,1.933907191601900682e-05,1.812923462135479342e-05
8.431811646470472624e+03,1.931540846719820664e-05,1.812923462135479342e-05
8.432388816187849443e+03,1.929177107041697397e-05,1.812923462135479342e-05
8.432965985905228081e+03,1.926815970160836855e-05,1.812923462135479342e-05
8.433543155622606719e+03,1.924457433672079838e-05,1.812923462135479342e-05
8.434120325339983538e+03,1.922101495171744029e-05,1.812923462135479342e-05
8.434697495057362175e+03,1.919748152257630777e-05,1.812923462135479342e-05
8.435274664774740813e+03,1.917397402529037628e-05,1.812923462135479342e-05
8.435851834492117632e+03,1.915049243586789500e-05,1.812923462135479342e-05
8.436429004209498089e+03,1.912703673033149909e-05,1.812923462135479342e-05
8.437006173926874908e+03,1.910360688471936171e-05,1.812923462135479342e-05
8.437583343644251727e+03,1.908020287508416736e-05,1.812923462135479342e-05
8.438160513361632184e+03,1.905682467749356934e-05,1.812923462135479342e-05
8.438737683079009003e+03,1.903347226803064370e-05,1.812923462135479342e-05
8.439314852796387640e+03,1.901014562279291009e-05,1.812923462135479342e-05
8.439892022513766278e+03,1.898684471789303314e-05,1.812923462135479342e-05
8.440469192231143097e+03,1.896356952945879869e-05,1.812923462135479342e-05
8.441046361948521735e+03,1.894032003363268352e-05,1.812923462135479342e-05
8.441623531665900373e+03,1.891709620657231275e-05,1.812923462135479342e-05
8.442200701383277192e+03,1.889389802445032093e-05,1.812923462135479342e-05
8.442777871100657649e+03,1.887072546345399627e-05,1.812923462135479342e-05
8.443355040818034468e+03,1.884757849978621578e-05,1.812923462135479342e-05
8.443932210535413105e+03,1.882445710966420183e-05,1.812923462135479342e-05
8.444509380252791743e+03,1.880136126932047079e-05,1.812923462135479342e-05
8.445086549970168562e+03,1.877829095500268061e-05,1.812923462135479342e-05
8.445663719687547200e+03,1.875524614297296674e-05,1.812923462135479342e-05
8.446240889404925838e+03,1.873222680950901612e-05,1.812923462135479342e-05
8.446818059122302657e+03,1.870923293090320327e-05,1.812923462135479342e-05
8.447395228839683114e+03,1.868626448346278677e-05,1.812923462135479342e-05
8.447972398557059933e+03,1.866332144351046828e-05,1.812923462135479342e-05
8.448549568274438570e+03,1.864040378738352524e-05,1.812923462135479342e-05
8.449126737991817208e+03,1.861751149143438001e-05,1.812923462135479342e-05
8.449703907709194027e+03,1.859464453203054908e-05,1.812923462135479342e-05
8.450281077426572665e+03,1.857180288555429411e-05,1.812923462135479342e-05
8.450858247143951303e+03,1.854898652840323515e-05,1.812923462135479342e-05
8.451435416861328122e+03,1.852619543698981870e-05,1.812923462135479342e-05
8.452012586578706760e+03,1.850342958774137535e-05,1.812923462135479342e-05
8.452589756296085397e+03,1.848068895710043821e-05,1.812923462135479342e-05
8.453166926013462216e+03,1.845797352152462776e-05,1.812923462135479342e-05
8.453744095730842673e+03,1.843528325748627236e-05,1.812923462135479342e-05
8.454321265448219492e+03,1.841261814147308247e-05,1.812923462135479342e-05
8.454898435165598130e+03,1.838997814998743918e-05,1.812923462135479342e-05
8.455475604882976768e+03,1.836736325954708198e-05,1.812923462135479342e-05
8.456052774600353587e+03,1.834477344668462086e-05,1.812923462135479342e-05
8.456629944317732225e+03,1.832220868794756343e-05,1.812923462135479342e-05
8.457207114035110862e+03,1.829966895989860290e-05,1.812923462135479342e-05
8.457784283752487681e+03,1.827715423911564183e-05,1.812923462135479342e-05
8.458361453469868138e+03,1.825466450219101280e-05,1.812923462135479342e-05
8.458938623187244957e+03,1.823219972573289469e-05,1.812923462135479342e-05
8.459515792904623595e+03,1.820975988636387274e-05,1.812923462135479342e-05
8.460092962622002233e+03,1.818734496072178892e-05,1.685113487499008113e-05
8.460670132339379052e+03,1.816495492545963693e-05,1.685113487499008113e-05
8.461247302056757690e+03,1.814258975724524712e-05,1.685113487499008113e-05
8.461824471774136327e+03,1.812024943276162865e-05,1.685113487499008113e-05
8.462401641491513146e+03,1.809793392870680010e-05,1.685113487499008113e-05
8.462978811208891784e+03,1.807564322179374205e-05,1.685113487499008113e-05
8.463555980926270422e+03,1.805337728875066136e-05,1.685113487499008113e-05
8.464133150643647241e+03,1.803113610632074040e-05,1.685113487499008113e-05
8.464710320361027698e+03,1.800891965126198124e-05,1.685113487499008113e-05
8.465287490078404517e+03,1.798672790034795783e-05,1.685113487499008113e-05
8.465864659795783155e+03,1.796456083036677577e-05,1.685113487499008113e-05
8.466441829513161792e+03,1.794241841812187200e-05,1.685113487499008113e-05
8.467018999230538611e+03,1.792030064043173351e-05,1.685113487499008113e-05
8.467596168947917249e+03,1.789820747412967377e-05,1.685113487499008113e-05
8.468173338665295887e+03,1.787613889606442564e-05,1.685113487499008113e-05
8.468750508382672706e+03,1.785409488309958910e-05,1.685113487499008113e-05
8.469327678100053163e+03,1.783207541211365835e-05,1.685113487499008113e-05
8.469904847817429982e+03,1.781008046000066557e-05,1.685113487499008113e-05
8.470482017534808620e+03,1.778811000366918818e-05,1.685113487499008113e-05
8.471059187252187257e+03,1.776616402004320606e-05,1.685113487499008113e-05
8.471636356969564076e+03,1.774424248606164414e-05,1.685113487499008113e-05
8.472213526686942714e+03,1.772234537867846047e-05,1.685113487499008113e-05
8.472790696404321352e+03,1.770047267486273435e-05,1.685113487499008113e-05
8.473367866121698171e+03,1.767862435159875780e-05,1.685113487499008113e-05
8.473945035839076809e+03,1.765680038588559846e-05,1.685113487499008113e-05
8.474522205556455447e+03,1.763500075473763156e-05,1.685113487499008113e-05
8.475099375273832266e+03,1.761322543518427226e-05,1.685113487499008113e-05
8.475676544991212722e+03,1.759147440426975877e-05,1.685113487499008113e-05
8.476253714708589541e+03,1.756974763905393505e-05,1.685113487499008113e-05
8.476830884425968179e+03,1.754804511661118354e-05,1.685113487499008113e-05
8.477408054143346817e+03,1.752636681403124506e-05,1.685113487499008113e-05
8.477985223860723636e+03,1.750471270841898508e-05,1.685113487499008113e-05
8.478562393578102274e+03,1.748308277689412262e-05,1.685113487499008113e-05
8.479139563295480912e+03,1.746147699659161991e-05,1.685113487499008113e-05
8.479716733012857731e+03,1.743989534466156379e-05,1.685113487499008113e-05
8.480293902730238187e+03,1.741833779826885742e-05,1.685113487499008113e-05
8.480871072447615006e+03,1.739680433459395886e-05,1.685113487499008113e-05
8.481448242164993644e+03,1.737529493083195611e-05,1.685113487499008113e-05
8.482025411882372282e+03,1.735380956419320075e-05,1.685113487499008113e-05
8.482602581599749101e+03,1.733234821190325023e-05,1.685113487499008113e-05
8.483179751317127739e+03,1.731091085120251564e-05,1.685113487499008113e-05
8.483756921034506377e+03,1.728949745934668170e-05,1.685113487499008113e-05
8.484334090751883195e+03,1.726810801360646633e-05,1.685113487499008113e-05
8.484911260469263652e+03,1.724674249126752229e-05,1.685113487499008113e-05
8.485488430186640471e+03,1.722540086963099290e-05,1.685113487499008113e-05
8.486065599904019109e+03,1.720408312601266838e-05,1.685113487499008113e-05
8.486642769621397747e+03,1.718278923774363634e-05,1.685113487499008113e-05
